ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time (ms)
0.085,-0.1598,9.9288,-0.0192,-8.00E-04,0.012,22064
0.085,-0.1598,9.9288,-0.0192,-8.00E-04,0.012,22074
0.0832,-0.1688,9.8952,-0.0189,0.0048,-0.0043,22085
0.0832,-0.1688,9.8952,-0.0189,0.0048,-0.0043,22095
0.0832,-0.1688,9.8952,-0.0189,0.0048,-0.0043,22106
0.0832,-0.1688,9.8952,-0.0189,0.0048,-0.0043,22115
0.0832,-0.1688,9.8952,-0.0189,0.0048,-0.0043,22125
0.0832,-0.1688,9.8952,-0.0189,0.0048,-0.0043,22135
0.0832,-0.1688,9.8952,-0.0189,0.0048,-0.0043,22145
0.0832,-0.1688,9.8952,-0.0189,0.0048,-0.0043,22155
0.0832,-0.1688,9.8952,-0.0189,0.0048,-0.0043,22165
0.0832,-0.1688,9.8952,-0.0189,0.0048,-0.0043,22174
0.0832,-0.1688,9.8952,-0.0189,0.0048,-0.0043,22185
0.0832,-0.1688,9.8952,-0.0189,0.0048,-0.0043,22195
0.0832,-0.1688,9.8952,-0.0189,0.0048,-0.0043,22205
0.0832,-0.1688,9.8952,-0.0189,0.0048,-0.0043,22215
0.0832,-0.1688,9.8952,-0.0189,0.0048,-0.0043,22224
0.0832,-0.1688,9.8952,-0.0189,0.0048,-0.0043,22234
0.0832,-0.1688,9.8952,-0.0189,0.0048,-0.0043,22245
0.0832,-0.1688,9.8952,-0.0189,0.0048,-0.0043,22255
-0.3741,0.2975,9.9222,-0.0107,-0.0013,-0.0051,22264
-0.3741,0.2975,9.9222,-0.0107,-0.0013,-0.0051,22275
-0.3741,0.2975,9.9222,-0.0107,-0.0013,-0.0051,22285
-0.3741,0.2975,9.9222,-0.0107,-0.0013,-0.0051,22294
-0.3741,0.2975,9.9222,-0.0107,-0.0013,-0.0051,22305
-0.3741,0.2975,9.9222,-0.0107,-0.0013,-0.0051,22314
-0.3741,0.2975,9.9222,-0.0107,-0.0013,-0.0051,22326
-0.3741,0.2975,9.9222,-0.0107,-0.0013,-0.0051,22335
-0.3741,0.2975,9.9222,-0.0107,-0.0013,-0.0051,22344
-0.3741,0.2975,9.9222,-0.0107,-0.0013,-0.0051,22355
-0.3741,0.2975,9.9222,-0.0107,-0.0013,-0.0051,22365
-0.3741,0.2975,9.9222,-0.0107,-0.0013,-0.0051,22374
-0.3741,0.2975,9.9222,-0.0107,-0.0013,-0.0051,22385
-0.3741,0.2975,9.9222,-0.0107,-0.0013,-0.0051,22395
-0.3741,0.2975,9.9222,-0.0107,-0.0013,-0.0051,22411
-0.3741,0.2975,9.9222,-0.0107,-0.0013,-0.0051,22415
-0.3741,0.2975,9.9222,-0.0107,-0.0013,-0.0051,22424
-0.3741,0.2975,9.9222,-0.0107,-0.0013,-0.0051,22435
0.149,0.1006,9.994,-0.0197,0.0194,-8.00E-04,22446
0.149,0.1006,9.994,-0.0197,0.0194,-8.00E-04,22454
0.149,0.1006,9.994,-0.0197,0.0194,-8.00E-04,22466
0.149,0.1006,9.994,-0.0197,0.0194,-8.00E-04,22475
0.149,0.1006,9.994,-0.0197,0.0194,-8.00E-04,22485
0.149,0.1006,9.994,-0.0197,0.0194,-8.00E-04,22494
0.149,0.1006,9.994,-0.0197,0.0194,-8.00E-04,22504
0.149,0.1006,9.994,-0.0197,0.0194,-8.00E-04,22514
0.149,0.1006,9.994,-0.0197,0.0194,-8.00E-04,22524
0.149,0.1006,9.994,-0.0197,0.0194,-8.00E-04,22535
0.149,0.1006,9.994,-0.0197,0.0194,-8.00E-04,22544
0.149,0.1006,9.994,-0.0197,0.0194,-8.00E-04,22554
0.149,0.1006,9.994,-0.0197,0.0194,-8.00E-04,22564
0.149,0.1006,9.994,-0.0197,0.0194,-8.00E-04,22574
0.149,0.1006,9.994,-0.0197,0.0194,-8.00E-04,22585
0.149,0.1006,9.994,-0.0197,0.0194,-8.00E-04,22595
0.149,0.1006,9.994,-0.0197,0.0194,-8.00E-04,22604
0.149,0.1006,9.994,-0.0197,0.0194,-8.00E-04,22614
0.149,0.1006,9.994,-0.0197,0.0194,-8.00E-04,22624
-0.097,-0.3621,9.675,-0.0112,0.016,-0.017,22634
-0.097,-0.3621,9.675,-0.0112,0.016,-0.017,22646
-0.097,-0.3621,9.675,-0.0112,0.016,-0.017,22654
-0.097,-0.3621,9.675,-0.0112,0.016,-0.017,22664
-0.097,-0.3621,9.675,-0.0112,0.016,-0.017,22674
-0.097,-0.3621,9.675,-0.0112,0.016,-0.017,22684
-0.097,-0.3621,9.675,-0.0112,0.016,-0.017,22694
-0.097,-0.3621,9.675,-0.0112,0.016,-0.017,22706
-0.097,-0.3621,9.675,-0.0112,0.016,-0.017,22714
-0.097,-0.3621,9.675,-0.0112,0.016,-0.017,22724
-0.097,-0.3621,9.675,-0.0112,0.016,-0.017,22734
-0.097,-0.3621,9.675,-0.0112,0.016,-0.017,22745
-0.097,-0.3621,9.675,-0.0112,0.016,-0.017,22755
-0.097,-0.3621,9.675,-0.0112,0.016,-0.017,22765
-0.097,-0.3621,9.675,-0.0112,0.016,-0.017,22774
-0.097,-0.3621,9.675,-0.0112,0.016,-0.017,22784
-0.097,-0.3621,9.675,-0.0112,0.016,-0.017,22794
-0.5207,-0.2963,9.815,-0.0125,0.0059,-0.0069,22804
-0.5207,-0.2963,9.815,-0.0125,0.0059,-0.0069,22814
-0.5207,-0.2963,9.815,-0.0125,0.0059,-0.0069,22824
-0.5207,-0.2963,9.815,-0.0125,0.0059,-0.0069,22834
-0.5207,-0.2963,9.815,-0.0125,0.0059,-0.0069,22845
-0.5207,-0.2963,9.815,-0.0125,0.0059,-0.0069,22854
-0.5207,-0.2963,9.815,-0.0125,0.0059,-0.0069,22865
-0.5207,-0.2963,9.815,-0.0125,0.0059,-0.0069,22875
-0.5207,-0.2963,9.815,-0.0125,0.0059,-0.0069,22884
-0.5207,-0.2963,9.815,-0.0125,0.0059,-0.0069,22894
-0.5207,-0.2963,9.815,-0.0125,0.0059,-0.0069,22905
-0.5207,-0.2963,9.815,-0.0125,0.0059,-0.0069,22915
-0.5207,-0.2963,9.815,-0.0125,0.0059,-0.0069,22924
-0.5207,-0.2963,9.815,-0.0125,0.0059,-0.0069,22934
-0.5207,-0.2963,9.815,-0.0125,0.0059,-0.0069,22944
-0.5207,-0.2963,9.815,-0.0125,0.0059,-0.0069,22954
-0.5207,-0.2963,9.815,-0.0125,0.0059,-0.0069,22965
-0.5207,-0.2963,9.815,-0.0125,0.0059,-0.0069,22975
-0.173,0.0581,10.0461,-0.004,-0.0035,-0.021,22984
-0.173,0.0581,10.0461,-0.004,-0.0035,-0.021,22994
-0.173,0.0581,10.0461,-0.004,-0.0035,-0.021,23004
-0.173,0.0581,10.0461,-0.004,-0.0035,-0.021,23018
-0.173,0.0581,10.0461,-0.004,-0.0035,-0.021,23024
-0.173,0.0581,10.0461,-0.004,-0.0035,-0.021,23034
-0.173,0.0581,10.0461,-0.004,-0.0035,-0.021,23046
-0.173,0.0581,10.0461,-0.004,-0.0035,-0.021,23055
-0.173,0.0581,10.0461,-0.004,-0.0035,-0.021,23066
-0.173,0.0581,10.0461,-0.004,-0.0035,-0.021,23075
-0.173,0.0581,10.0461,-0.004,-0.0035,-0.021,23085
-0.173,0.0581,10.0461,-0.004,-0.0035,-0.021,23095
-0.173,0.0581,10.0461,-0.004,-0.0035,-0.021,23105
-0.173,0.0581,10.0461,-0.004,-0.0035,-0.021,23114
-0.173,0.0581,10.0461,-0.004,-0.0035,-0.021,23126
-0.173,0.0581,10.0461,-0.004,-0.0035,-0.021,23135
-0.173,0.0581,10.0461,-0.004,-0.0035,-0.021,23144
-0.173,0.0581,10.0461,-0.004,-0.0035,-0.021,23155
-0.0569,0.246,9.9222,-0.0019,-0.0027,0.0013,23165
-0.0569,0.246,9.9222,-0.0019,-0.0027,0.0013,23175
-0.0569,0.246,9.9222,-0.0019,-0.0027,0.0013,23185
-0.0569,0.246,9.9222,-0.0019,-0.0027,0.0013,23195
-0.0569,0.246,9.9222,-0.0019,-0.0027,0.0013,23204
-0.0569,0.246,9.9222,-0.0019,-0.0027,0.0013,23214
-0.0569,0.246,9.9222,-0.0019,-0.0027,0.0013,23225
-0.0569,0.246,9.9222,-0.0019,-0.0027,0.0013,23235
-0.0569,0.246,9.9222,-0.0019,-0.0027,0.0013,23245
-0.0569,0.246,9.9222,-0.0019,-0.0027,0.0013,23258
-0.0569,0.246,9.9222,-0.0019,-0.0027,0.0013,23265
-0.0569,0.246,9.9222,-0.0019,-0.0027,0.0013,23274
-0.0569,0.246,9.9222,-0.0019,-0.0027,0.0013,23284
-0.0569,0.246,9.9222,-0.0019,-0.0027,0.0013,23295
-0.0569,0.246,9.9222,-0.0019,-0.0027,0.0013,23307
-0.0569,0.246,9.9222,-0.0019,-0.0027,0.0013,23314
-0.0569,0.246,9.9222,-0.0019,-0.0027,0.0013,23327
-0.0569,0.246,9.9222,-0.0019,-0.0027,0.0013,23334
-0.3029,-0.2927,9.9587,-5.00E-04,-0.0104,-0.004,23345
-0.3029,-0.2927,9.9587,-5.00E-04,-0.0104,-0.004,23354
-0.3029,-0.2927,9.9587,-5.00E-04,-0.0104,-0.004,23364
-0.3029,-0.2927,9.9587,-5.00E-04,-0.0104,-0.004,23375
-0.3029,-0.2927,9.9587,-5.00E-04,-0.0104,-0.004,23384
-0.3029,-0.2927,9.9587,-5.00E-04,-0.0104,-0.004,23395
-0.3029,-0.2927,9.9587,-5.00E-04,-0.0104,-0.004,23405
-0.3029,-0.2927,9.9587,-5.00E-04,-0.0104,-0.004,23414
-0.3029,-0.2927,9.9587,-5.00E-04,-0.0104,-0.004,23425
-0.3029,-0.2927,9.9587,-5.00E-04,-0.0104,-0.004,23434
-0.3029,-0.2927,9.9587,-5.00E-04,-0.0104,-0.004,23445
-0.3029,-0.2927,9.9587,-5.00E-04,-0.0104,-0.004,23454
-0.3029,-0.2927,9.9587,-5.00E-04,-0.0104,-0.004,23464
-0.3029,-0.2927,9.9587,-5.00E-04,-0.0104,-0.004,23475
-0.3029,-0.2927,9.9587,-5.00E-04,-0.0104,-0.004,23485
-0.3029,-0.2927,9.9587,-5.00E-04,-0.0104,-0.004,23495
-0.3029,-0.2927,9.9587,-5.00E-04,-0.0104,-0.004,23504
-0.3029,-0.2927,9.9587,-5.00E-04,-0.0104,-0.004,23515
0.0467,0.2616,9.8976,-0.0069,-0.0013,0.0019,23526
0.0467,0.2616,9.8976,-0.0069,-0.0013,0.0019,23535
0.0467,0.2616,9.8976,-0.0069,-0.0013,0.0019,23544
0.0467,0.2616,9.8976,-0.0069,-0.0013,0.0019,23555
0.0467,0.2616,9.8976,-0.0069,-0.0013,0.0019,23564
0.0467,0.2616,9.8976,-0.0069,-0.0013,0.0019,23574
0.0467,0.2616,9.8976,-0.0069,-0.0013,0.0019,23585
0.0467,0.2616,9.8976,-0.0069,-0.0013,0.0019,23595
0.0467,0.2616,9.8976,-0.0069,-0.0013,0.0019,23604
0.0467,0.2616,9.8976,-0.0069,-0.0013,0.0019,23614
0.0467,0.2616,9.8976,-0.0069,-0.0013,0.0019,23624
0.0467,0.2616,9.8976,-0.0069,-0.0013,0.0019,23635
0.0467,0.2616,9.8976,-0.0069,-0.0013,0.0019,23645
0.0467,0.2616,9.8976,-0.0069,-0.0013,0.0019,23655
0.0467,0.2616,9.8976,-0.0069,-0.0013,0.0019,23665
0.0467,0.2616,9.8976,-0.0069,-0.0013,0.0019,23675
0.0467,0.2616,9.8976,-0.0069,-0.0013,0.0019,23685
0.0467,0.2616,9.8976,-0.0069,-0.0013,0.0019,23695
0.1628,-0.091,9.8713,-0.004,-0.0013,0.0178,23706
0.1628,-0.091,9.8713,-0.004,-0.0013,0.0178,23714
0.1628,-0.091,9.8713,-0.004,-0.0013,0.0178,23724
0.1628,-0.091,9.8713,-0.004,-0.0013,0.0178,23734
0.1628,-0.091,9.8713,-0.004,-0.0013,0.0178,23745
0.1628,-0.091,9.8713,-0.004,-0.0013,0.0178,23754
0.1628,-0.091,9.8713,-0.004,-0.0013,0.0178,23764
0.1628,-0.091,9.8713,-0.004,-0.0013,0.0178,23774
0.1628,-0.091,9.8713,-0.004,-0.0013,0.0178,23785
0.1628,-0.091,9.8713,-0.004,-0.0013,0.0178,23794
0.1628,-0.091,9.8713,-0.004,-0.0013,0.0178,23805
0.1628,-0.091,9.8713,-0.004,-0.0013,0.0178,23815
0.1628,-0.091,9.8713,-0.004,-0.0013,0.0178,23824
0.1628,-0.091,9.8713,-0.004,-0.0013,0.0178,23834
0.1628,-0.091,9.8713,-0.004,-0.0013,0.0178,23845
0.1628,-0.091,9.8713,-0.004,-0.0013,0.0178,23854
0.1628,-0.091,9.8713,-0.004,-0.0013,0.0178,23865
0.1628,-0.091,9.8713,-0.004,-0.0013,0.0178,23874
-0.103,-0.2203,9.8839,-0.0064,8.00E-04,0.0274,23885
-0.103,-0.2203,9.8839,-0.0064,8.00E-04,0.0274,23895
-0.103,-0.2203,9.8839,-0.0064,8.00E-04,0.0274,23905
-0.103,-0.2203,9.8839,-0.0064,8.00E-04,0.0274,23915
-0.103,-0.2203,9.8839,-0.0064,8.00E-04,0.0274,23925
-0.103,-0.2203,9.8839,-0.0064,8.00E-04,0.0274,23935
-0.103,-0.2203,9.8839,-0.0064,8.00E-04,0.0274,23945
-0.103,-0.2203,9.8839,-0.0064,8.00E-04,0.0274,23957
-0.103,-0.2203,9.8839,-0.0064,8.00E-04,0.0274,23968
-0.103,-0.2203,9.8839,-0.0064,8.00E-04,0.0274,23974
-0.103,-0.2203,9.8839,-0.0064,8.00E-04,0.0274,23984
-0.103,-0.2203,9.8839,-0.0064,8.00E-04,0.0274,23995
-0.103,-0.2203,9.8839,-0.0064,8.00E-04,0.0274,24005
-0.103,-0.2203,9.8839,-0.0064,8.00E-04,0.0274,24014
-0.103,-0.2203,9.8839,-0.0064,8.00E-04,0.0274,24030
-0.103,-0.2203,9.8839,-0.0064,8.00E-04,0.0274,24034
-0.103,-0.2203,9.8839,-0.0064,8.00E-04,0.0274,24049
-0.103,-0.2203,9.8839,-0.0064,8.00E-04,0.0274,24054
-0.2143,-0.1861,9.9144,-0.0064,-0.0059,0.0061,24064
-0.2143,-0.1861,9.9144,-0.0064,-0.0059,0.0061,24074
-0.2143,-0.1861,9.9144,-0.0064,-0.0059,0.0061,24084
-0.2143,-0.1861,9.9144,-0.0064,-0.0059,0.0061,24095
-0.2143,-0.1861,9.9144,-0.0064,-0.0059,0.0061,24104
-0.2143,-0.1861,9.9144,-0.0064,-0.0059,0.0061,24116
-0.2143,-0.1861,9.9144,-0.0064,-0.0059,0.0061,24124
-0.2143,-0.1861,9.9144,-0.0064,-0.0059,0.0061,24134
-0.2143,-0.1861,9.9144,-0.0064,-0.0059,0.0061,24144
-0.2143,-0.1861,9.9144,-0.0064,-0.0059,0.0061,24155
-0.2143,-0.1861,9.9144,-0.0064,-0.0059,0.0061,24165
-0.2143,-0.1861,9.9144,-0.0064,-0.0059,0.0061,24174
-0.2143,-0.1861,9.9144,-0.0064,-0.0059,0.0061,24184
-0.2143,-0.1861,9.9144,-0.0064,-0.0059,0.0061,24195
-0.2143,-0.1861,9.9144,-0.0064,-0.0059,0.0061,24206
-0.2143,-0.1861,9.9144,-0.0064,-0.0059,0.0061,24214
-0.2143,-0.1861,9.9144,-0.0064,-0.0059,0.0061,24224
-0.2143,-0.1861,9.9144,-0.0064,-0.0059,0.0061,24234
-0.0192,-0.2227,9.9042,-0.0075,-0.0043,-0.0024,24245
-0.0192,-0.2227,9.9042,-0.0075,-0.0043,-0.0024,24255
-0.0192,-0.2227,9.9042,-0.0075,-0.0043,-0.0024,24265
-0.0192,-0.2227,9.9042,-0.0075,-0.0043,-0.0024,24275
-0.0192,-0.2227,9.9042,-0.0075,-0.0043,-0.0024,24285
-0.0192,-0.2227,9.9042,-0.0075,-0.0043,-0.0024,24294
-0.0192,-0.2227,9.9042,-0.0075,-0.0043,-0.0024,24304
-0.0192,-0.2227,9.9042,-0.0075,-0.0043,-0.0024,24314
-0.0192,-0.2227,9.9042,-0.0075,-0.0043,-0.0024,24324
-0.0192,-0.2227,9.9042,-0.0075,-0.0043,-0.0024,24335
-0.0192,-0.2227,9.9042,-0.0075,-0.0043,-0.0024,24345
-0.0192,-0.2227,9.9042,-0.0075,-0.0043,-0.0024,24354
-0.0192,-0.2227,9.9042,-0.0075,-0.0043,-0.0024,24365
-0.0192,-0.2227,9.9042,-0.0075,-0.0043,-0.0024,24374
-0.0192,-0.2227,9.9042,-0.0075,-0.0043,-0.0024,24384
-0.0192,-0.2227,9.9042,-0.0075,-0.0043,-0.0024,24394
-0.0192,-0.2227,9.9042,-0.0075,-0.0043,-0.0024,24404
-0.0192,-0.2227,9.9042,-0.0075,-0.0043,-0.0024,24415
-0.0922,0.1562,9.8964,-0.0072,-5.00E-04,-0.0035,24424
-0.0922,0.1562,9.8964,-0.0072,-5.00E-04,-0.0035,24435
-0.0922,0.1562,9.8964,-0.0072,-5.00E-04,-0.0035,24446
-0.0922,0.1562,9.8964,-0.0072,-5.00E-04,-0.0035,24454
-0.0922,0.1562,9.8964,-0.0072,-5.00E-04,-0.0035,24465
-0.0922,0.1562,9.8964,-0.0072,-5.00E-04,-0.0035,24474
-0.0922,0.1562,9.8964,-0.0072,-5.00E-04,-0.0035,24484
-0.0922,0.1562,9.8964,-0.0072,-5.00E-04,-0.0035,24494
-0.0922,0.1562,9.8964,-0.0072,-5.00E-04,-0.0035,24504
-0.0922,0.1562,9.8964,-0.0072,-5.00E-04,-0.0035,24514
-0.0922,0.1562,9.8964,-0.0072,-5.00E-04,-0.0035,24524
-0.0922,0.1562,9.8964,-0.0072,-5.00E-04,-0.0035,24535
-0.0922,0.1562,9.8964,-0.0072,-5.00E-04,-0.0035,24544
-0.0922,0.1562,9.8964,-0.0072,-5.00E-04,-0.0035,24554
-0.0922,0.1562,9.8964,-0.0072,-5.00E-04,-0.0035,24566
-0.0922,0.1562,9.8964,-0.0072,-5.00E-04,-0.0035,24575
-0.0922,0.1562,9.8964,-0.0072,-5.00E-04,-0.0035,24585
-0.0922,0.1562,9.8964,-0.0072,-5.00E-04,-0.0035,24594
-0.0922,0.1562,9.8964,-0.0072,-5.00E-04,-0.0035,24604
-0.0694,0.0449,9.9306,-0.0091,-0.0019,-0.0024,24614
-0.0694,0.0449,9.9306,-0.0091,-0.0019,-0.0024,24625
-0.0694,0.0449,9.9306,-0.0091,-0.0019,-0.0024,24634
-0.0694,0.0449,9.9306,-0.0091,-0.0019,-0.0024,24644
-0.0694,0.0449,9.9306,-0.0091,-0.0019,-0.0024,24655
-0.0694,0.0449,9.9306,-0.0091,-0.0019,-0.0024,24664
-0.0694,0.0449,9.9306,-0.0091,-0.0019,-0.0024,24675
-0.0694,0.0449,9.9306,-0.0091,-0.0019,-0.0024,24685
-0.0694,0.0449,9.9306,-0.0091,-0.0019,-0.0024,24694
-0.0694,0.0449,9.9306,-0.0091,-0.0019,-0.0024,24704
-0.0694,0.0449,9.9306,-0.0091,-0.0019,-0.0024,24715
-0.0694,0.0449,9.9306,-0.0091,-0.0019,-0.0024,24724
-0.0694,0.0449,9.9306,-0.0091,-0.0019,-0.0024,24737
-0.0694,0.0449,9.9306,-0.0091,-0.0019,-0.0024,24745
-0.0694,0.0449,9.9306,-0.0091,-0.0019,-0.0024,24755
-0.0694,0.0449,9.9306,-0.0091,-0.0019,-0.0024,24765
-0.0694,0.0449,9.9306,-0.0091,-0.0019,-0.0024,24775
-0.0269,0.0634,9.8976,-0.008,-3.00E-04,-0.0016,24785
-0.0269,0.0634,9.8976,-0.008,-3.00E-04,-0.0016,24795
-0.0269,0.0634,9.8976,-0.008,-3.00E-04,-0.0016,24805
-0.0269,0.0634,9.8976,-0.008,-3.00E-04,-0.0016,24815
-0.0269,0.0634,9.8976,-0.008,-3.00E-04,-0.0016,24825
-0.0269,0.0634,9.8976,-0.008,-3.00E-04,-0.0016,24835
-0.0269,0.0634,9.8976,-0.008,-3.00E-04,-0.0016,24845
-0.0269,0.0634,9.8976,-0.008,-3.00E-04,-0.0016,24855
-0.0269,0.0634,9.8976,-0.008,-3.00E-04,-0.0016,24866
-0.0269,0.0634,9.8976,-0.008,-3.00E-04,-0.0016,24875
-0.0269,0.0634,9.8976,-0.008,-3.00E-04,-0.0016,24885
-0.0269,0.0634,9.8976,-0.008,-3.00E-04,-0.0016,24898
-0.0269,0.0634,9.8976,-0.008,-3.00E-04,-0.0016,24905
-0.0269,0.0634,9.8976,-0.008,-3.00E-04,-0.0016,24917
-0.0269,0.0634,9.8976,-0.008,-3.00E-04,-0.0016,24925
-0.0269,0.0634,9.8976,-0.008,-3.00E-04,-0.0016,24934
-0.0269,0.0634,9.8976,-0.008,-3.00E-04,-0.0016,24944
-0.0269,0.0634,9.8976,-0.008,-3.00E-04,-0.0016,24954
0.0419,0.1,9.8857,-0.0101,-8.00E-04,-0.0043,24964
0.0419,0.1,9.8857,-0.0101,-8.00E-04,-0.0043,24975
0.0419,0.1,9.8857,-0.0101,-8.00E-04,-0.0043,24984
0.0419,0.1,9.8857,-0.0101,-8.00E-04,-0.0043,24995
0.0419,0.1,9.8857,-0.0101,-8.00E-04,-0.0043,25004
0.0419,0.1,9.8857,-0.0101,-8.00E-04,-0.0043,25015
0.0419,0.1,9.8857,-0.0101,-8.00E-04,-0.0043,25024
0.0419,0.1,9.8857,-0.0101,-8.00E-04,-0.0043,25041
0.0419,0.1,9.8857,-0.0101,-8.00E-04,-0.0043,25044
0.0419,0.1,9.8857,-0.0101,-8.00E-04,-0.0043,25055
0.0419,0.1,9.8857,-0.0101,-8.00E-04,-0.0043,25068
0.0419,0.1,9.8857,-0.0101,-8.00E-04,-0.0043,25074
0.0419,0.1,9.8857,-0.0101,-8.00E-04,-0.0043,25084
0.0419,0.1,9.8857,-0.0101,-8.00E-04,-0.0043,25095
0.0419,0.1,9.8857,-0.0101,-8.00E-04,-0.0043,25105
0.0419,0.1,9.8857,-0.0101,-8.00E-04,-0.0043,25114
0.0419,0.1,9.8857,-0.0101,-8.00E-04,-0.0043,25124
0.0419,0.1,9.8857,-0.0101,-8.00E-04,-0.0043,25135
-0.0688,0.073,9.8731,-0.0083,-5.00E-04,-0.0021,25147
-0.0688,0.073,9.8731,-0.0083,-5.00E-04,-0.0021,25155
-0.0688,0.073,9.8731,-0.0083,-5.00E-04,-0.0021,25164
-0.0688,0.073,9.8731,-0.0083,-5.00E-04,-0.0021,25175
-0.0688,0.073,9.8731,-0.0083,-5.00E-04,-0.0021,25185
-0.0688,0.073,9.8731,-0.0083,-5.00E-04,-0.0021,25195
-0.0688,0.073,9.8731,-0.0083,-5.00E-04,-0.0021,25205
-0.0688,0.073,9.8731,-0.0083,-5.00E-04,-0.0021,25214
-0.0688,0.073,9.8731,-0.0083,-5.00E-04,-0.0021,25224
-0.0688,0.073,9.8731,-0.0083,-5.00E-04,-0.0021,25235
-0.0688,0.073,9.8731,-0.0083,-5.00E-04,-0.0021,25245
-0.0688,0.073,9.8731,-0.0083,-5.00E-04,-0.0021,25254
-0.0688,0.073,9.8731,-0.0083,-5.00E-04,-0.0021,25265
-0.0688,0.073,9.8731,-0.0083,-5.00E-04,-0.0021,25275
-0.0688,0.073,9.8731,-0.0083,-5.00E-04,-0.0021,25285
-0.0688,0.073,9.8731,-0.0083,-5.00E-04,-0.0021,25295
-0.0688,0.073,9.8731,-0.0083,-5.00E-04,-0.0021,25305
-0.0688,0.073,9.8731,-0.0083,-5.00E-04,-0.0021,25314
-0.0581,0.0802,9.8893,-0.0096,-0.0016,-0.0035,25324
-0.0581,0.0802,9.8893,-0.0096,-0.0016,-0.0035,25335
-0.0581,0.0802,9.8893,-0.0096,-0.0016,-0.0035,25345
-0.0581,0.0802,9.8893,-0.0096,-0.0016,-0.0035,25355
-0.0581,0.0802,9.8893,-0.0096,-0.0016,-0.0035,25364
-0.0581,0.0802,9.8893,-0.0096,-0.0016,-0.0035,25374
-0.0581,0.0802,9.8893,-0.0096,-0.0016,-0.0035,25384
-0.0581,0.0802,9.8893,-0.0096,-0.0016,-0.0035,25394
-0.0581,0.0802,9.8893,-0.0096,-0.0016,-0.0035,25404
-0.0581,0.0802,9.8893,-0.0096,-0.0016,-0.0035,25415
-0.0581,0.0802,9.8893,-0.0096,-0.0016,-0.0035,25425
-0.0581,0.0802,9.8893,-0.0096,-0.0016,-0.0035,25435
-0.0581,0.0802,9.8893,-0.0096,-0.0016,-0.0035,25444
-0.0581,0.0802,9.8893,-0.0096,-0.0016,-0.0035,25455
-0.0581,0.0802,9.8893,-0.0096,-0.0016,-0.0035,25467
-0.0581,0.0802,9.8893,-0.0096,-0.0016,-0.0035,25475
-0.0581,0.0802,9.8893,-0.0096,-0.0016,-0.0035,25485
-0.0808,0.0862,9.915,-0.0085,-0.0019,-0.0011,25505
-0.0808,0.0862,9.915,-0.0085,-0.0019,-0.0011,25507
-0.0808,0.0862,9.915,-0.0085,-0.0019,-0.0011,25514
-0.0808,0.0862,9.915,-0.0085,-0.0019,-0.0011,25524
-0.0808,0.0862,9.915,-0.0085,-0.0019,-0.0011,25535
-0.0808,0.0862,9.915,-0.0085,-0.0019,-0.0011,25545
-0.0808,0.0862,9.915,-0.0085,-0.0019,-0.0011,25555
-0.0808,0.0862,9.915,-0.0085,-0.0019,-0.0011,25564
-0.0808,0.0862,9.915,-0.0085,-0.0019,-0.0011,25575
-0.0808,0.0862,9.915,-0.0085,-0.0019,-0.0011,25584
-0.0808,0.0862,9.915,-0.0085,-0.0019,-0.0011,25595
-0.0808,0.0862,9.915,-0.0085,-0.0019,-0.0011,25604
-0.0808,0.0862,9.915,-0.0085,-0.0019,-0.0011,25614
-0.0808,0.0862,9.915,-0.0085,-0.0019,-0.0011,25625
-0.0808,0.0862,9.915,-0.0085,-0.0019,-0.0011,25634
-0.0808,0.0862,9.915,-0.0085,-0.0019,-0.0011,25645
-0.0808,0.0862,9.915,-0.0085,-0.0019,-0.0011,25655
-0.0808,0.0862,9.915,-0.0085,-0.0019,-0.0011,25665
-0.0808,0.0862,9.915,-0.0085,-0.0019,-0.0011,25675
-0.0742,0.0473,9.9168,-0.0083,-5.00E-04,-0.0024,25684
-0.0742,0.0473,9.9168,-0.0083,-5.00E-04,-0.0024,25694
-0.0742,0.0473,9.9168,-0.0083,-5.00E-04,-0.0024,25704
-0.0742,0.0473,9.9168,-0.0083,-5.00E-04,-0.0024,25714
-0.0742,0.0473,9.9168,-0.0083,-5.00E-04,-0.0024,25725
-0.0742,0.0473,9.9168,-0.0083,-5.00E-04,-0.0024,25735
-0.0742,0.0473,9.9168,-0.0083,-5.00E-04,-0.0024,25744
-0.0742,0.0473,9.9168,-0.0083,-5.00E-04,-0.0024,25754
-0.0742,0.0473,9.9168,-0.0083,-5.00E-04,-0.0024,25764
-0.0742,0.0473,9.9168,-0.0083,-5.00E-04,-0.0024,25775
-0.0742,0.0473,9.9168,-0.0083,-5.00E-04,-0.0024,25785
-0.0742,0.0473,9.9168,-0.0083,-5.00E-04,-0.0024,25794
-0.0742,0.0473,9.9168,-0.0083,-5.00E-04,-0.0024,25805
-0.0742,0.0473,9.9168,-0.0083,-5.00E-04,-0.0024,25815
-0.0742,0.0473,9.9168,-0.0083,-5.00E-04,-0.0024,25825
-0.0742,0.0473,9.9168,-0.0083,-5.00E-04,-0.0024,25834
-0.0742,0.0473,9.9168,-0.0083,-5.00E-04,-0.0024,25844
-0.0742,0.0473,9.9168,-0.0083,-5.00E-04,-0.0024,25855
