ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time (ms)
0.064544678,3.063598633,9.743606567,-0.001541138,0.011825562,-0.005630493,695
0.064544678,3.063598633,9.743606567,-0.001541138,0.011825562,-0.005630493,705
0.064544678,3.063598633,9.743606567,-0.001541138,0.011825562,-0.005630493,715
0.064544678,3.063598633,9.743606567,-0.001541138,0.011825562,-0.005630493,725
0.064544678,3.063598633,9.743606567,-0.001541138,0.011825562,-0.005630493,735
0.064544678,3.063598633,9.743606567,-0.001541138,0.011825562,-0.005630493,745
0.064544678,3.063598633,9.743606567,-0.001541138,0.011825562,-0.005630493,755
0.064544678,3.063598633,9.743606567,-0.001541138,0.011825562,-0.005630493,765
0.064544678,3.063598633,9.743606567,-0.001541138,0.011825562,-0.005630493,775
0.064544678,3.063598633,9.743606567,-0.001541138,0.011825562,-0.005630493,785
0.064544678,3.063598633,9.743606567,-0.001541138,0.011825562,-0.005630493,795
0.064544678,3.063598633,9.743606567,-0.001541138,0.011825562,-0.005630493,805
0.064544678,3.063598633,9.743606567,-0.001541138,0.011825562,-0.005630493,815
0.064544678,3.063598633,9.743606567,-0.001541138,0.011825562,-0.005630493,825
0.064544678,3.063598633,9.743606567,-0.001541138,0.011825562,-0.005630493,835
0.064544678,3.063598633,9.743606567,-0.001541138,0.011825562,-0.005630493,845
0.064544678,3.063598633,9.743606567,-0.001541138,0.011825562,-0.005630493,855
0.064544678,3.063598633,9.743606567,-0.001541138,0.011825562,-0.005630493,865
0.064544678,3.063598633,9.743606567,-0.001541138,0.011825562,-0.005630493,875
0.064544678,3.063598633,9.743606567,-0.001541138,0.011825562,-0.005630493,885
0.064544678,3.063598633,9.743606567,-0.001541138,0.011825562,-0.005630493,895
0.064544678,3.063598633,9.743606567,-0.001541138,0.011825562,-0.005630493,905
0.064544678,3.063598633,9.743606567,-0.001541138,0.011825562,-0.005630493,915
0.064544678,3.063598633,9.743606567,-0.001541138,0.011825562,-0.005630493,925
0.064544678,3.063598633,9.743606567,-0.001541138,0.011825562,-0.005630493,935
0.064544678,3.063598633,9.743606567,-0.001541138,0.011825562,-0.005630493,945
0.064544678,3.063598633,9.743606567,-0.001541138,0.011825562,-0.005630493,955
0.064544678,3.063598633,9.743606567,-0.001541138,0.011825562,-0.005630493,965
0.064544678,3.063598633,9.743606567,-0.001541138,0.011825562,-0.005630493,975
0.064544678,3.063598633,9.743606567,-0.001541138,0.011825562,-0.005630493,985
0.064544678,3.063598633,9.743606567,-0.001541138,0.011825562,-0.005630493,995
0.064544678,3.063598633,9.743606567,-0.001541138,0.011825562,-0.005630493,1005
0.195465088,3.221298218,9.809066772,-0.001541138,0.011825562,-0.005630493,1018
0.195465088,3.221298218,9.809066772,-0.010620117,0.00541687,0.019470215,1028
0.195465088,3.221298218,9.809066772,-0.010620117,0.00541687,0.019470215,1038
0.195465088,3.221298218,9.809066772,-0.010620117,0.00541687,0.019470215,1048
0.195465088,3.221298218,9.809066772,-0.010620117,0.00541687,0.019470215,1058
0.195465088,3.221298218,9.809066772,-0.010620117,0.00541687,0.019470215,1068
0.195465088,3.221298218,9.809066772,-0.010620117,0.00541687,0.019470215,1078
0.195465088,3.221298218,9.809066772,-0.010620117,0.00541687,0.019470215,1088
0.195465088,3.221298218,9.809066772,-0.010620117,0.00541687,0.019470215,1098
0.195465088,3.221298218,9.809066772,-0.010620117,0.00541687,0.019470215,1108
0.195465088,3.221298218,9.809066772,-0.010620117,0.00541687,0.019470215,1118
0.195465088,3.221298218,9.809066772,-0.010620117,0.00541687,0.019470215,1128
0.195465088,3.221298218,9.809066772,-0.010620117,0.00541687,0.019470215,1138
0.195465088,3.221298218,9.809066772,-0.010620117,0.00541687,0.019470215,1148
0.195465088,3.221298218,9.809066772,-0.010620117,0.00541687,0.019470215,1158
0.195465088,3.221298218,9.809066772,-0.010620117,0.00541687,0.019470215,1168
0.195465088,3.221298218,9.809066772,-0.010620117,0.00541687,0.019470215,1178
0.195465088,3.221298218,9.809066772,-0.010620117,0.00541687,0.019470215,1188
0.195465088,3.221298218,9.809066772,-0.010620117,0.00541687,0.019470215,1198
0.195465088,3.221298218,9.809066772,-0.010620117,0.00541687,0.019470215,1208
0.32460022,3.19392395,9.787643433,-0.010620117,0.00541687,0.019470215,1220
0.32460022,3.19392395,9.787643433,-0.00100708,0.008087158,0.006118774,1230
0.32460022,3.19392395,9.787643433,-0.00100708,0.008087158,0.006118774,1240
0.32460022,3.19392395,9.787643433,-0.00100708,0.008087158,0.006118774,1250
0.32460022,3.19392395,9.787643433,-0.00100708,0.008087158,0.006118774,1260
0.32460022,3.19392395,9.787643433,-0.00100708,0.008087158,0.006118774,1270
0.32460022,3.19392395,9.787643433,-0.00100708,0.008087158,0.006118774,1280
0.32460022,3.19392395,9.787643433,-0.00100708,0.008087158,0.006118774,1290
0.32460022,3.19392395,9.787643433,-0.00100708,0.008087158,0.006118774,1300
0.32460022,3.19392395,9.787643433,-0.00100708,0.008087158,0.006118774,1310
0.32460022,3.19392395,9.787643433,-0.00100708,0.008087158,0.006118774,1320
0.32460022,3.19392395,9.787643433,-0.00100708,0.008087158,0.006118774,1330
0.32460022,3.19392395,9.787643433,-0.00100708,0.008087158,0.006118774,1340
0.32460022,3.19392395,9.787643433,-0.00100708,0.008087158,0.006118774,1350
0.32460022,3.19392395,9.787643433,-0.00100708,0.008087158,0.006118774,1360
0.32460022,3.19392395,9.787643433,-0.00100708,0.008087158,0.006118774,1370
0.32460022,3.19392395,9.787643433,-0.00100708,0.008087158,0.006118774,1380
0.32460022,3.19392395,9.787643433,-0.00100708,0.008087158,0.006118774,1390
0.32460022,3.19392395,9.787643433,-0.00100708,0.008087158,0.006118774,1400
0.32460022,3.19392395,9.787643433,-0.00100708,0.008087158,0.006118774,1410
0.204986572,3.121917725,9.779907227,-0.00100708,0.008087158,0.006118774,1421
0.204986572,3.121917725,9.779907227,-0.00100708,0.008087158,0.006118774,1431
0.204986572,3.121917725,9.779907227,-0.00100708,0.008087158,0.006118774,1441
0.204986572,3.121917725,9.779907227,-0.00100708,0.008087158,0.006118774,1451
0.204986572,3.121917725,9.779907227,-0.00100708,0.008087158,0.006118774,1461
0.204986572,3.121917725,9.779907227,-0.00100708,0.008087158,0.006118774,1471
0.204986572,3.121917725,9.779907227,0.002197266,0.030517578,-0.006698608,1481
0.204986572,3.121917725,9.779907227,0.002197266,0.030517578,-0.006698608,1491
0.204986572,3.121917725,9.779907227,0.002197266,0.030517578,-0.006698608,1501
0.204986572,3.121917725,9.779907227,0.002197266,0.030517578,-0.006698608,1511
0.204986572,3.121917725,9.779907227,0.002197266,0.030517578,-0.006698608,1521
0.204986572,3.121917725,9.779907227,0.002197266,0.030517578,-0.006698608,1531
0.204986572,3.121917725,9.779907227,0.002197266,0.030517578,-0.006698608,1541
0.204986572,3.121917725,9.779907227,0.002197266,0.030517578,-0.006698608,1551
0.204986572,3.121917725,9.779907227,0.002197266,0.030517578,-0.006698608,1561
0.204986572,3.121917725,9.779907227,0.002197266,0.030517578,-0.006698608,1571
0.204986572,3.121917725,9.779907227,0.002197266,0.030517578,-0.006698608,1581
0.204986572,3.121917725,9.779907227,0.002197266,0.030517578,-0.006698608,1591
0.204986572,3.121917725,9.779907227,0.002197266,0.030517578,-0.006698608,1601
0.204986572,3.121917725,9.779907227,0.002197266,0.030517578,-0.006698608,1611
0.204986572,3.121917725,9.779907227,0.002197266,0.030517578,-0.006698608,1621
0.204986572,3.121917725,9.779907227,0.002197266,0.030517578,-0.006698608,1631
0.204986572,3.121917725,9.779907227,0.002197266,0.030517578,-0.006698608,1641
0.204986572,3.121917725,9.779907227,0.002197266,0.030517578,-0.006698608,1651
-0.140167236,3.221893311,9.477600098,0.002197266,0.030517578,-0.006698608,1665
-0.140167236,3.221893311,9.477600098,0.002197266,0.030517578,-0.006698608,1675
-0.140167236,3.221893311,9.477600098,0.002197266,0.030517578,-0.006698608,1685
-0.140167236,3.221893311,9.477600098,0.002197266,0.030517578,-0.006698608,1695
-0.140167236,3.221893311,9.477600098,0.002197266,0.030517578,-0.006698608,1705
-0.140167236,3.221893311,9.477600098,-0.002609253,0.045471191,0.020004272,1715
-0.140167236,3.221893311,9.477600098,-0.002609253,0.045471191,0.020004272,1725
-0.140167236,3.221893311,9.477600098,-0.002609253,0.045471191,0.020004272,1735
-0.140167236,3.221893311,9.477600098,-0.002609253,0.045471191,0.020004272,1745
-0.140167236,3.221893311,9.477600098,-0.002609253,0.045471191,0.020004272,1755
-0.140167236,3.221893311,9.477600098,-0.002609253,0.045471191,0.020004272,1765
-0.140167236,3.221893311,9.477600098,-0.002609253,0.045471191,0.020004272,1775
-0.140167236,3.221893311,9.477600098,-0.002609253,0.045471191,0.020004272,1785
-0.140167236,3.221893311,9.477600098,-0.002609253,0.045471191,0.020004272,1795
-0.140167236,3.221893311,9.477600098,-0.002609253,0.045471191,0.020004272,1805
-0.140167236,3.221893311,9.477600098,-0.002609253,0.045471191,0.020004272,1815
-0.140167236,3.221893311,9.477600098,-0.002609253,0.045471191,0.020004272,1825
-0.140167236,3.221893311,9.477600098,-0.002609253,0.045471191,0.020004272,1835
-0.140167236,3.221893311,9.477600098,-0.002609253,0.045471191,0.020004272,1845
-0.140167236,3.221893311,9.477600098,-0.002609253,0.045471191,0.020004272,1855
-0.360351563,3.430175781,9.668029785,-0.002609253,0.045471191,0.020004272,1870
-0.360351563,3.430175781,9.668029785,-0.002609253,0.045471191,0.020004272,1880
-0.360351563,3.430175781,9.668029785,-0.002609253,0.045471191,0.020004272,1890
-0.360351563,3.430175781,9.668029785,-0.002609253,0.045471191,0.020004272,1900
-0.360351563,3.430175781,9.668029785,-0.128112793,0.044937134,0.047775269,1910
-0.360351563,3.430175781,9.668029785,-0.128112793,0.044937134,0.047775269,1920
-0.360351563,3.430175781,9.668029785,-0.128112793,0.044937134,0.047775269,1930
-0.360351563,3.430175781,9.668029785,-0.128112793,0.044937134,0.047775269,1940
-0.360351563,3.430175781,9.668029785,-0.128112793,0.044937134,0.047775269,1950
-0.360351563,3.430175781,9.668029785,-0.128112793,0.044937134,0.047775269,1960
-0.360351563,3.430175781,9.668029785,-0.128112793,0.044937134,0.047775269,1970
-0.360351563,3.430175781,9.668029785,-0.128112793,0.044937134,0.047775269,1980
-0.360351563,3.430175781,9.668029785,-0.128112793,0.044937134,0.047775269,1990
-0.360351563,3.430175781,9.668029785,-0.128112793,0.044937134,0.047775269,2000
-0.360351563,3.430175781,9.668029785,-0.128112793,0.044937134,0.047775269,2010
-0.360351563,3.430175781,9.668029785,-0.128112793,0.044937134,0.047775269,2020
-0.360351563,3.430175781,9.668029785,-0.128112793,0.044937134,0.047775269,2030
-0.360351563,3.430175781,9.668029785,-0.128112793,0.044937134,0.047775269,2040
-0.360351563,3.430175781,9.668029785,-0.128112793,0.044937134,0.047775269,2050
-0.360351563,3.430175781,9.668029785,-0.128112793,0.044937134,0.047775269,2060
-0.360351563,3.430175781,9.668029785,-0.128112793,0.044937134,0.047775269,2070
-0.360351563,3.430175781,9.668029785,-0.128112793,0.044937134,0.047775269,2080
-0.360351563,3.430175781,9.668029785,-0.128112793,0.044937134,0.047775269,2090
-0.360351563,3.430175781,9.668029785,-0.128112793,0.044937134,0.047775269,2100
-0.360351563,3.430175781,9.668029785,-0.128112793,0.044937134,0.047775269,2110
-0.360351563,3.430175781,9.668029785,-0.128112793,0.044937134,0.047775269,2120
-0.360351563,3.430175781,9.668029785,-0.128112793,0.044937134,0.047775269,2130
-0.360351563,3.430175781,9.668029785,-0.128112793,0.044937134,0.047775269,2140
-0.360351563,3.430175781,9.668029785,-0.128112793,0.044937134,0.047775269,2150
-0.360351563,3.430175781,9.668029785,-0.128112793,0.044937134,0.047775269,2160
-0.360351563,3.430175781,9.668029785,-0.128112793,0.044937134,0.047775269,2170
-0.360351563,3.430175781,9.668029785,-0.128112793,0.044937134,0.047775269,2180
-0.360351563,3.430175781,9.668029785,-0.128112793,0.044937134,0.047775269,2190
-0.360351563,3.430175781,9.668029785,-0.128112793,0.044937134,0.047775269,2200
-0.360351563,3.430175781,9.668029785,-0.128112793,0.044937134,0.047775269,2210
-0.144927979,3.441482544,10.06317139,-0.128112793,0.044937134,0.047775269,2227
-0.144927979,3.441482544,10.06317139,-0.128112793,0.044937134,0.047775269,2237
-0.144927979,3.441482544,10.06317139,-0.128112793,0.044937134,0.047775269,2247
-0.144927979,3.441482544,10.06317139,-0.128112793,0.044937134,0.047775269,2257
-0.144927979,3.441482544,10.06317139,-0.128112793,0.044937134,0.047775269,2267
-0.144927979,3.441482544,10.06317139,-0.128112793,0.044937134,0.047775269,2277
-0.144927979,3.441482544,10.06317139,-0.062957764,-0.09979248,0.005050659,2287
-0.144927979,3.441482544,10.06317139,-0.062957764,-0.09979248,0.005050659,2297
-0.144927979,3.441482544,10.06317139,-0.062957764,-0.09979248,0.005050659,2307
-0.144927979,3.441482544,10.06317139,-0.062957764,-0.09979248,0.005050659,2317
-0.144927979,3.441482544,10.06317139,-0.062957764,-0.09979248,0.005050659,2327
-0.144927979,3.441482544,10.06317139,-0.062957764,-0.09979248,0.005050659,2337
-0.144927979,3.441482544,10.06317139,-0.062957764,-0.09979248,0.005050659,2347
-0.144927979,3.441482544,10.06317139,-0.062957764,-0.09979248,0.005050659,2357
-0.144927979,3.441482544,10.06317139,-0.062957764,-0.09979248,0.005050659,2367
-0.144927979,3.441482544,10.06317139,-0.062957764,-0.09979248,0.005050659,2377
-0.144927979,3.441482544,10.06317139,-0.062957764,-0.09979248,0.005050659,2387
-0.144927979,3.441482544,10.06317139,-0.062957764,-0.09979248,0.005050659,2397
-0.144927979,3.441482544,10.06317139,-0.062957764,-0.09979248,0.005050659,2407
-0.144927979,3.441482544,10.06317139,-0.062957764,-0.09979248,0.005050659,2417
-0.144927979,3.441482544,10.06317139,-0.062957764,-0.09979248,0.005050659,2427
-0.144927979,3.441482544,10.06317139,-0.062957764,-0.09979248,0.005050659,2437
-0.144927979,3.441482544,10.06317139,-0.062957764,-0.09979248,0.005050659,2447
-0.144927979,3.441482544,10.06317139,-0.062957764,-0.09979248,0.005050659,2457
-0.144927979,3.441482544,10.06317139,-0.062957764,-0.09979248,0.005050659,2467
0.055618286,3.351028442,9.968551636,-0.062957764,-0.09979248,0.005050659,2479
0.055618286,3.351028442,9.968551636,-0.062957764,-0.09979248,0.005050659,2489
0.055618286,3.351028442,9.968551636,-0.062957764,-0.09979248,0.005050659,2499
0.055618286,3.351028442,9.968551636,-0.062957764,-0.09979248,0.005050659,2509
0.055618286,3.351028442,9.968551636,-0.062957764,-0.09979248,0.005050659,2519
0.055618286,3.351028442,9.968551636,-0.062957764,-0.09979248,0.005050659,2529
0.055618286,3.351028442,9.968551636,0.0887146,-0.110473633,-0.019515991,2539
0.055618286,3.351028442,9.968551636,0.0887146,-0.110473633,-0.019515991,2549
0.055618286,3.351028442,9.968551636,0.0887146,-0.110473633,-0.019515991,2559
0.055618286,3.351028442,9.968551636,0.0887146,-0.110473633,-0.019515991,2569
0.055618286,3.351028442,9.968551636,0.0887146,-0.110473633,-0.019515991,2579
0.055618286,3.351028442,9.968551636,0.0887146,-0.110473633,-0.019515991,2589
0.055618286,3.351028442,9.968551636,0.0887146,-0.110473633,-0.019515991,2599
0.055618286,3.351028442,9.968551636,0.0887146,-0.110473633,-0.019515991,2609
0.055618286,3.351028442,9.968551636,0.0887146,-0.110473633,-0.019515991,2619
0.055618286,3.351028442,9.968551636,0.0887146,-0.110473633,-0.019515991,2629
0.055618286,3.351028442,9.968551636,0.0887146,-0.110473633,-0.019515991,2639
0.055618286,3.351028442,9.968551636,0.0887146,-0.110473633,-0.019515991,2649
0.055618286,3.351028442,9.968551636,0.0887146,-0.110473633,-0.019515991,2659
0.055618286,3.351028442,9.968551636,0.0887146,-0.110473633,-0.019515991,2669
0.055618286,3.351028442,9.968551636,0.0887146,-0.110473633,-0.019515991,2679
0.055618286,3.351028442,9.968551636,0.0887146,-0.110473633,-0.019515991,2689
0.055618286,3.351028442,9.968551636,0.0887146,-0.110473633,-0.019515991,2699
0.712600708,2.347702026,9.826324463,0.0887146,-0.110473633,-0.019515991,2711
0.712600708,2.347702026,9.826324463,0.0887146,-0.110473633,-0.019515991,2721
0.712600708,2.347702026,9.826324463,0.0887146,-0.110473633,-0.019515991,2731
0.712600708,2.347702026,9.826324463,0.0887146,-0.110473633,-0.019515991,2741
0.712600708,2.347702026,9.826324463,0.06628418,-0.078964233,-0.002960205,2751
0.712600708,2.347702026,9.826324463,0.06628418,-0.078964233,-0.002960205,2761
0.712600708,2.347702026,9.826324463,0.06628418,-0.078964233,-0.002960205,2771
0.712600708,2.347702026,9.826324463,0.06628418,-0.078964233,-0.002960205,2781
0.712600708,2.347702026,9.826324463,0.06628418,-0.078964233,-0.002960205,2791
0.712600708,2.347702026,9.826324463,0.06628418,-0.078964233,-0.002960205,2801
0.712600708,2.347702026,9.826324463,0.06628418,-0.078964233,-0.002960205,2811
0.712600708,2.347702026,9.826324463,0.06628418,-0.078964233,-0.002960205,2821
0.712600708,2.347702026,9.826324463,0.06628418,-0.078964233,-0.002960205,2831
0.712600708,2.347702026,9.826324463,0.06628418,-0.078964233,-0.002960205,2841
0.712600708,2.347702026,9.826324463,0.06628418,-0.078964233,-0.002960205,2851
0.712600708,2.347702026,9.826324463,0.06628418,-0.078964233,-0.002960205,2861
0.712600708,2.347702026,9.826324463,0.06628418,-0.078964233,-0.002960205,2871
0.712600708,2.347702026,9.826324463,0.06628418,-0.078964233,-0.002960205,2881
0.712600708,2.347702026,9.826324463,0.06628418,-0.078964233,-0.002960205,2891
0.712600708,2.347702026,9.826324463,0.06628418,-0.078964233,-0.002960205,2901
0.712600708,2.347702026,9.826324463,0.06628418,-0.078964233,-0.002960205,2911
0.712600708,2.347702026,9.826324463,0.06628418,-0.078964233,-0.002960205,2921
0.712600708,2.347702026,9.826324463,0.06628418,-0.078964233,-0.002960205,2931
0.712600708,2.347702026,9.826324463,0.06628418,-0.078964233,-0.002960205,2941
0.712600708,2.347702026,9.826324463,0.06628418,-0.078964233,-0.002960205,2951
0.712600708,2.347702026,9.826324463,0.06628418,-0.078964233,-0.002960205,2961
0.712600708,2.347702026,9.826324463,0.06628418,-0.078964233,-0.002960205,2971
0.712600708,2.347702026,9.826324463,0.06628418,-0.078964233,-0.002960205,2981
0.712600708,2.347702026,9.826324463,0.06628418,-0.078964233,-0.002960205,2991
0.712600708,2.347702026,9.826324463,0.06628418,-0.078964233,-0.002960205,3001
0.712600708,2.347702026,9.826324463,0.06628418,-0.078964233,-0.002960205,3011
0.712600708,2.347702026,9.826324463,0.06628418,-0.078964233,-0.002960205,3021
0.601913452,3.667022705,9.108642578,0.06628418,-0.078964233,-0.002960205,3033
0.601913452,3.667022705,9.108642578,0.06628418,-0.078964233,-0.002960205,3043
0.601913452,3.667022705,9.108642578,0.001663208,0.076446533,0.049377441,3053
0.601913452,3.667022705,9.108642578,0.001663208,0.076446533,0.049377441,3063
0.601913452,3.667022705,9.108642578,0.001663208,0.076446533,0.049377441,3073
0.601913452,3.667022705,9.108642578,0.001663208,0.076446533,0.049377441,3083
0.601913452,3.667022705,9.108642578,0.001663208,0.076446533,0.049377441,3093
0.601913452,3.667022705,9.108642578,0.001663208,0.076446533,0.049377441,3103
0.601913452,3.667022705,9.108642578,0.001663208,0.076446533,0.049377441,3113
0.601913452,3.667022705,9.108642578,0.001663208,0.076446533,0.049377441,3123
0.601913452,3.667022705,9.108642578,0.001663208,0.076446533,0.049377441,3133
0.601913452,3.667022705,9.108642578,0.001663208,0.076446533,0.049377441,3143
0.601913452,3.667022705,9.108642578,0.001663208,0.076446533,0.049377441,3153
0.601913452,3.667022705,9.108642578,0.001663208,0.076446533,0.049377441,3163
0.601913452,3.667022705,9.108642578,0.001663208,0.076446533,0.049377441,3173
0.601913452,3.667022705,9.108642578,0.001663208,0.076446533,0.049377441,3183
0.601913452,3.667022705,9.108642578,0.001663208,0.076446533,0.049377441,3193
0.601913452,3.667022705,9.108642578,0.001663208,0.076446533,0.049377441,3203
0.601913452,3.667022705,9.108642578,0.001663208,0.076446533,0.049377441,3213
0.601913452,3.667022705,9.108642578,0.001663208,0.076446533,0.049377441,3223
0.218673706,3.514678955,11.07661438,0.001663208,0.076446533,0.049377441,3234
0.218673706,3.514678955,11.07661438,0.001663208,0.076446533,0.049377441,3244
0.218673706,3.514678955,11.07661438,0.001663208,0.076446533,0.049377441,3254
0.218673706,3.514678955,11.07661438,0.001663208,0.076446533,0.049377441,3264
0.218673706,3.514678955,11.07661438,0.001663208,0.076446533,0.049377441,3274
0.218673706,3.514678955,11.07661438,0.001663208,0.076446533,0.049377441,3284
0.218673706,3.514678955,11.07661438,0.001663208,0.076446533,0.049377441,3294
0.218673706,3.514678955,11.07661438,0.001663208,0.076446533,0.049377441,3304
0.218673706,3.514678955,11.07661438,0.001663208,0.076446533,0.049377441,3314
0.218673706,3.514678955,11.07661438,0.001663208,0.076446533,0.049377441,3324
0.218673706,3.514678955,11.07661438,0.001663208,0.076446533,0.049377441,3334
0.218673706,3.514678955,11.07661438,0.001663208,0.076446533,0.049377441,3344
0.218673706,3.514678955,11.07661438,0.001663208,0.076446533,0.049377441,3354
0.218673706,3.514678955,11.07661438,0.001663208,0.076446533,0.049377441,3364
0.218673706,3.514678955,11.07661438,0.001663208,0.076446533,0.049377441,3374
0.218673706,3.514678955,11.07661438,0.001663208,0.076446533,0.049377441,3384
0.218673706,3.514678955,11.07661438,0.001663208,0.076446533,0.049377441,3394
0.218673706,3.514678955,11.07661438,0.001663208,0.076446533,0.049377441,3404
0.218673706,3.514678955,11.07661438,0.001663208,0.076446533,0.049377441,3414
0.218673706,3.514678955,11.07661438,0.001663208,0.076446533,0.049377441,3424
0.119293213,2.407806396,9.561508179,0.001663208,0.076446533,0.049377441,3435
0.119293213,2.407806396,9.561508179,0.155471802,0.054016113,0.382629395,3445
0.119293213,2.407806396,9.561508179,0.155471802,0.054016113,0.382629395,3455
