ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time (ms)
-0.1377,-0.0036,9.9246,-0.0069,-8.00E-04,-0.0013,6
-0.1377,-0.0036,9.9246,-0.0069,-8.00E-04,-0.0013,20
-0.1377,-0.0036,9.9246,-0.0069,-8.00E-04,-0.0013,26
-0.1377,-0.0036,9.9246,-0.0069,-8.00E-04,-0.0013,36
-0.1377,-0.0036,9.9246,-0.0069,-8.00E-04,-0.0013,45
-0.1377,-0.0036,9.9246,-0.0069,-8.00E-04,-0.0013,56
-0.1377,-0.0036,9.9246,-0.0069,-8.00E-04,-0.0013,69
-0.1377,-0.0036,9.9246,-0.0069,-8.00E-04,-0.0013,75
-0.1107,-0.0162,9.9695,-0.0077,-0.0011,-0.0027,89
-0.1107,-0.0162,9.9695,-0.0077,-0.0011,-0.0027,95
-0.1107,-0.0162,9.9695,-0.0077,-0.0011,-0.0027,108
-0.1107,-0.0162,9.9695,-0.0077,-0.0011,-0.0027,115
-0.1107,-0.0162,9.9695,-0.0077,-0.0011,-0.0027,125
-0.1107,-0.0162,9.9695,-0.0077,-0.0011,-0.0027,138
-0.1107,-0.0162,9.9695,-0.0077,-0.0011,-0.0027,146
-0.1107,-0.0162,9.9695,-0.0077,-0.0011,-0.0027,156
-0.1107,-0.0162,9.9695,-0.0077,-0.0011,-0.0027,165
-0.1107,-0.0162,9.9695,-0.0077,-0.0011,-0.0027,176
-0.1107,-0.0162,9.9695,-0.0077,-0.0011,-0.0027,186
-0.1107,-0.0162,9.9695,-0.0077,-0.0011,-0.0027,195
-0.1107,-0.0162,9.9695,-0.0077,-0.0011,-0.0027,205
-0.1107,-0.0162,9.9695,-0.0077,-0.0011,-0.0027,216
-0.1107,-0.0162,9.9695,-0.0077,-0.0011,-0.0027,226
-0.1107,-0.0162,9.9695,-0.0077,-0.0011,-0.0027,235
-0.1107,-0.0162,9.9695,-0.0077,-0.0011,-0.0027,245
-0.1107,-0.0162,9.9695,-0.0077,-0.0011,-0.0027,256
-0.1179,-0.0078,9.8994,-0.0072,-0.0037,-0.0035,268
-0.1179,-0.0078,9.8994,-0.0072,-0.0037,-0.0035,278
-0.1179,-0.0078,9.8994,-0.0072,-0.0037,-0.0035,286
-0.1179,-0.0078,9.8994,-0.0072,-0.0037,-0.0035,295
-0.1179,-0.0078,9.8994,-0.0072,-0.0037,-0.0035,305
-0.1179,-0.0078,9.8994,-0.0072,-0.0037,-0.0035,315
-0.1179,-0.0078,9.8994,-0.0072,-0.0037,-0.0035,325
-0.1179,-0.0078,9.8994,-0.0072,-0.0037,-0.0035,336
-0.1179,-0.0078,9.8994,-0.0072,-0.0037,-0.0035,346
-0.1179,-0.0078,9.8994,-0.0072,-0.0037,-0.0035,356
-0.1179,-0.0078,9.8994,-0.0072,-0.0037,-0.0035,365
-0.1179,-0.0078,9.8994,-0.0072,-0.0037,-0.0035,375
-0.1179,-0.0078,9.8994,-0.0072,-0.0037,-0.0035,386
-0.1179,-0.0078,9.8994,-0.0072,-0.0037,-0.0035,396
-0.1179,-0.0078,9.8994,-0.0072,-0.0037,-0.0035,405
-0.1179,-0.0078,9.8994,-0.0072,-0.0037,-0.0035,416
-0.1179,-0.0078,9.8994,-0.0072,-0.0037,-0.0035,426
-0.1179,-0.0078,9.8994,-0.0072,-0.0037,-0.0035,436
-0.1131,-0.0347,9.9258,-0.0101,-3.00E-04,-0.0037,446
-0.1131,-0.0347,9.9258,-0.0101,-3.00E-04,-0.0037,456
-0.1131,-0.0347,9.9258,-0.0101,-3.00E-04,-0.0037,466
-0.1131,-0.0347,9.9258,-0.0101,-3.00E-04,-0.0037,476
-0.1131,-0.0347,9.9258,-0.0101,-3.00E-04,-0.0037,486
-0.1131,-0.0347,9.9258,-0.0101,-3.00E-04,-0.0037,496
-0.1131,-0.0347,9.9258,-0.0101,-3.00E-04,-0.0037,507
-0.1131,-0.0347,9.9258,-0.0101,-3.00E-04,-0.0037,516
-0.1131,-0.0347,9.9258,-0.0101,-3.00E-04,-0.0037,526
-0.1131,-0.0347,9.9258,-0.0101,-3.00E-04,-0.0037,537
-0.1131,-0.0347,9.9258,-0.0101,-3.00E-04,-0.0037,545
-0.1131,-0.0347,9.9258,-0.0101,-3.00E-04,-0.0037,556
-0.1131,-0.0347,9.9258,-0.0101,-3.00E-04,-0.0037,566
-0.1131,-0.0347,9.9258,-0.0101,-3.00E-04,-0.0037,576
-0.1131,-0.0347,9.9258,-0.0101,-3.00E-04,-0.0037,586
-0.1131,-0.0347,9.9258,-0.0101,-3.00E-04,-0.0037,596
-0.1131,-0.0347,9.9258,-0.0101,-3.00E-04,-0.0037,605
-0.1131,-0.0347,9.9258,-0.0101,-3.00E-04,-0.0037,616
-0.1209,-0.0311,9.9539,-0.0072,-8.00E-04,-0.0024,625
-0.1209,-0.0311,9.9539,-0.0072,-8.00E-04,-0.0024,636
-0.1209,-0.0311,9.9539,-0.0072,-8.00E-04,-0.0024,646
-0.1209,-0.0311,9.9539,-0.0072,-8.00E-04,-0.0024,656
-0.1209,-0.0311,9.9539,-0.0072,-8.00E-04,-0.0024,666
-0.1209,-0.0311,9.9539,-0.0072,-8.00E-04,-0.0024,675
-0.1209,-0.0311,9.9539,-0.0072,-8.00E-04,-0.0024,686
-0.1209,-0.0311,9.9539,-0.0072,-8.00E-04,-0.0024,696
-0.1209,-0.0311,9.9539,-0.0072,-8.00E-04,-0.0024,706
-0.1209,-0.0311,9.9539,-0.0072,-8.00E-04,-0.0024,716
-0.1209,-0.0311,9.9539,-0.0072,-8.00E-04,-0.0024,727
-0.1209,-0.0311,9.9539,-0.0072,-8.00E-04,-0.0024,737
-0.1209,-0.0311,9.9539,-0.0072,-8.00E-04,-0.0024,746
-0.1209,-0.0311,9.9539,-0.0072,-8.00E-04,-0.0024,756
-0.1209,-0.0311,9.9539,-0.0072,-8.00E-04,-0.0024,766
-0.1209,-0.0311,9.9539,-0.0072,-8.00E-04,-0.0024,776
-0.1209,-0.0311,9.9539,-0.0072,-8.00E-04,-0.0024,786
-0.1209,-0.0311,9.9539,-0.0072,-8.00E-04,-0.0024,795
-0.1233,-0.0108,9.9282,-0.0067,-0.0032,-0.0013,806
-0.1233,-0.0108,9.9282,-0.0067,-0.0032,-0.0013,816
-0.1233,-0.0108,9.9282,-0.0067,-0.0032,-0.0013,825
-0.1233,-0.0108,9.9282,-0.0067,-0.0032,-0.0013,835
-0.1233,-0.0108,9.9282,-0.0067,-0.0032,-0.0013,846
-0.1233,-0.0108,9.9282,-0.0067,-0.0032,-0.0013,855
-0.1233,-0.0108,9.9282,-0.0067,-0.0032,-0.0013,866
-0.1233,-0.0108,9.9282,-0.0067,-0.0032,-0.0013,875
-0.1233,-0.0108,9.9282,-0.0067,-0.0032,-0.0013,885
-0.1233,-0.0108,9.9282,-0.0067,-0.0032,-0.0013,896
-0.1233,-0.0108,9.9282,-0.0067,-0.0032,-0.0013,906
-0.1233,-0.0108,9.9282,-0.0067,-0.0032,-0.0013,916
-0.1233,-0.0108,9.9282,-0.0067,-0.0032,-0.0013,925
-0.1233,-0.0108,9.9282,-0.0067,-0.0032,-0.0013,935
-0.1233,-0.0108,9.9282,-0.0067,-0.0032,-0.0013,945
-0.1233,-0.0108,9.9282,-0.0067,-0.0032,-0.0013,956
-0.1233,-0.0108,9.9282,-0.0067,-0.0032,-0.0013,966
-0.1233,-0.0108,9.9282,-0.0067,-0.0032,-0.0013,976
-0.1161,-0.0287,9.9353,-0.0075,-0.0019,-0.0048,986
-0.1161,-0.0287,9.9353,-0.0075,-0.0019,-0.0048,996
-0.1161,-0.0287,9.9353,-0.0075,-0.0019,-0.0048,1006
-0.1161,-0.0287,9.9353,-0.0075,-0.0019,-0.0048,1016
-0.1161,-0.0287,9.9353,-0.0075,-0.0019,-0.0048,1026
-0.1161,-0.0287,9.9353,-0.0075,-0.0019,-0.0048,1036
-0.1161,-0.0287,9.9353,-0.0075,-0.0019,-0.0048,1046
-0.1161,-0.0287,9.9353,-0.0075,-0.0019,-0.0048,1056
-0.1161,-0.0287,9.9353,-0.0075,-0.0019,-0.0048,1065
-0.1161,-0.0287,9.9353,-0.0075,-0.0019,-0.0048,1076
-0.1161,-0.0287,9.9353,-0.0075,-0.0019,-0.0048,1086
-0.1161,-0.0287,9.9353,-0.0075,-0.0019,-0.0048,1097
-0.1161,-0.0287,9.9353,-0.0075,-0.0019,-0.0048,1105
-0.1161,-0.0287,9.9353,-0.0075,-0.0019,-0.0048,1116
-0.1161,-0.0287,9.9353,-0.0075,-0.0019,-0.0048,1126
-0.1161,-0.0287,9.9353,-0.0075,-0.0019,-0.0048,1136
-0.1161,-0.0287,9.9353,-0.0075,-0.0019,-0.0048,1146
-0.1161,-0.0287,9.9353,-0.0075,-0.0019,-0.0048,1155
-0.1317,-0.0257,9.9497,-0.0075,-0.0037,-0.0016,1165
-0.1317,-0.0257,9.9497,-0.0075,-0.0037,-0.0016,1175
-0.1317,-0.0257,9.9497,-0.0075,-0.0037,-0.0016,1186
-0.1317,-0.0257,9.9497,-0.0075,-0.0037,-0.0016,1196
-0.1317,-0.0257,9.9497,-0.0075,-0.0037,-0.0016,1205
-0.1317,-0.0257,9.9497,-0.0075,-0.0037,-0.0016,1216
-0.1317,-0.0257,9.9497,-0.0075,-0.0037,-0.0016,1226
-0.1317,-0.0257,9.9497,-0.0075,-0.0037,-0.0016,1235
-0.1317,-0.0257,9.9497,-0.0075,-0.0037,-0.0016,1246
-0.1317,-0.0257,9.9497,-0.0075,-0.0037,-0.0016,1256
-0.1317,-0.0257,9.9497,-0.0075,-0.0037,-0.0016,1266
-0.1317,-0.0257,9.9497,-0.0075,-0.0037,-0.0016,1276
-0.1317,-0.0257,9.9497,-0.0075,-0.0037,-0.0016,1286
-0.1317,-0.0257,9.9497,-0.0075,-0.0037,-0.0016,1296
-0.1317,-0.0257,9.9497,-0.0075,-0.0037,-0.0016,1305
-0.1317,-0.0257,9.9497,-0.0075,-0.0037,-0.0016,1316
-0.1317,-0.0257,9.9497,-0.0075,-0.0037,-0.0016,1327
-0.1317,-0.0257,9.9497,-0.0075,-0.0037,-0.0016,1336
-0.1149,-0.0132,9.9042,-0.0072,-0.0032,-0.0029,1346
-0.1149,-0.0132,9.9042,-0.0072,-0.0032,-0.0029,1356
-0.1149,-0.0132,9.9042,-0.0072,-0.0032,-0.0029,1365
-0.1149,-0.0132,9.9042,-0.0072,-0.0032,-0.0029,1377
-0.1149,-0.0132,9.9042,-0.0072,-0.0032,-0.0029,1386
-0.1149,-0.0132,9.9042,-0.0072,-0.0032,-0.0029,1396
-0.1149,-0.0132,9.9042,-0.0072,-0.0032,-0.0029,1406
-0.1149,-0.0132,9.9042,-0.0072,-0.0032,-0.0029,1418
-0.1149,-0.0132,9.9042,-0.0072,-0.0032,-0.0029,1426
-0.1149,-0.0132,9.9042,-0.0072,-0.0032,-0.0029,1437
-0.1149,-0.0132,9.9042,-0.0072,-0.0032,-0.0029,1446
-0.1149,-0.0132,9.9042,-0.0072,-0.0032,-0.0029,1455
-0.1149,-0.0132,9.9042,-0.0072,-0.0032,-0.0029,1466
-0.1149,-0.0132,9.9042,-0.0072,-0.0032,-0.0029,1478
-0.1149,-0.0132,9.9042,-0.0072,-0.0032,-0.0029,1486
-0.1149,-0.0132,9.9042,-0.0072,-0.0032,-0.0029,1496
-0.1149,-0.0132,9.9042,-0.0072,-0.0032,-0.0029,1506
-0.1149,-0.0132,9.9042,-0.0072,-0.0032,-0.0029,1515
-0.1065,-0.0144,9.9647,-0.0083,-0.0016,-8.00E-04,1526
-0.1065,-0.0144,9.9647,-0.0083,-0.0016,-8.00E-04,1536
-0.1065,-0.0144,9.9647,-0.0083,-0.0016,-8.00E-04,1545
-0.1065,-0.0144,9.9647,-0.0083,-0.0016,-8.00E-04,1556
-0.1065,-0.0144,9.9647,-0.0083,-0.0016,-8.00E-04,1566
-0.1065,-0.0144,9.9647,-0.0083,-0.0016,-8.00E-04,1576
-0.1065,-0.0144,9.9647,-0.0083,-0.0016,-8.00E-04,1586
-0.1065,-0.0144,9.9647,-0.0083,-0.0016,-8.00E-04,1596
-0.1065,-0.0144,9.9647,-0.0083,-0.0016,-8.00E-04,1606
-0.1065,-0.0144,9.9647,-0.0083,-0.0016,-8.00E-04,1615
-0.1065,-0.0144,9.9647,-0.0083,-0.0016,-8.00E-04,1625
-0.1065,-0.0144,9.9647,-0.0083,-0.0016,-8.00E-04,1635
-0.1065,-0.0144,9.9647,-0.0083,-0.0016,-8.00E-04,1645
-0.1065,-0.0144,9.9647,-0.0083,-0.0016,-8.00E-04,1655
-0.1065,-0.0144,9.9647,-0.0083,-0.0016,-8.00E-04,1666
-0.1065,-0.0144,9.9647,-0.0083,-0.0016,-8.00E-04,1676
-0.1065,-0.0144,9.9647,-0.0083,-0.0016,-8.00E-04,1686
-0.1065,-0.0144,9.9647,-0.0083,-0.0016,-8.00E-04,1696
-0.1191,-0.0192,9.924,-0.0096,-0.0016,-0.0021,1706
-0.1191,-0.0192,9.924,-0.0096,-0.0016,-0.0021,1716
-0.1191,-0.0192,9.924,-0.0096,-0.0016,-0.0021,1726
-0.1191,-0.0192,9.924,-0.0096,-0.0016,-0.0021,1736
-0.1191,-0.0192,9.924,-0.0096,-0.0016,-0.0021,1746
-0.1191,-0.0192,9.924,-0.0096,-0.0016,-0.0021,1755
-0.1191,-0.0192,9.924,-0.0096,-0.0016,-0.0021,1766
-0.1191,-0.0192,9.924,-0.0096,-0.0016,-0.0021,1776
-0.1191,-0.0192,9.924,-0.0096,-0.0016,-0.0021,1786
-0.1191,-0.0192,9.924,-0.0096,-0.0016,-0.0021,1796
-0.1191,-0.0192,9.924,-0.0096,-0.0016,-0.0021,1806
-0.1191,-0.0192,9.924,-0.0096,-0.0016,-0.0021,1816
-0.1191,-0.0192,9.924,-0.0096,-0.0016,-0.0021,1826
-0.1191,-0.0192,9.924,-0.0096,-0.0016,-0.0021,1836
-0.1191,-0.0192,9.924,-0.0096,-0.0016,-0.0021,1846
-0.1191,-0.0192,9.924,-0.0096,-0.0016,-0.0021,1856
-0.1191,-0.0192,9.924,-0.0096,-0.0016,-0.0021,1866
-0.1191,-0.0192,9.924,-0.0096,-0.0016,-0.0021,1877
-0.1167,-0.018,9.9186,-0.0075,-0.0019,-0.0029,1886
-0.1167,-0.018,9.9186,-0.0075,-0.0019,-0.0029,1896
-0.1167,-0.018,9.9186,-0.0075,-0.0019,-0.0029,1906
-0.1167,-0.018,9.9186,-0.0075,-0.0019,-0.0029,1915
-0.1167,-0.018,9.9186,-0.0075,-0.0019,-0.0029,1926
-0.1167,-0.018,9.9186,-0.0075,-0.0019,-0.0029,1936
-0.1167,-0.018,9.9186,-0.0075,-0.0019,-0.0029,1946
-0.1167,-0.018,9.9186,-0.0075,-0.0019,-0.0029,1956
-0.1167,-0.018,9.9186,-0.0075,-0.0019,-0.0029,1966
-0.1167,-0.018,9.9186,-0.0075,-0.0019,-0.0029,1976
-0.1167,-0.018,9.9186,-0.0075,-0.0019,-0.0029,1986
-0.1167,-0.018,9.9186,-0.0075,-0.0019,-0.0029,1996
-0.1167,-0.018,9.9186,-0.0075,-0.0019,-0.0029,2006
-0.1167,-0.018,9.9186,-0.0075,-0.0019,-0.0029,2016
-0.1167,-0.018,9.9186,-0.0075,-0.0019,-0.0029,2026
-0.1167,-0.018,9.9186,-0.0075,-0.0019,-0.0029,2036
-0.1167,-0.018,9.9186,-0.0075,-0.0019,-0.0029,2045
-0.1167,-0.018,9.9186,-0.0075,-0.0019,-0.0029,2056
-0.1173,-0.0287,9.9569,-0.0096,8.00E-04,-8.00E-04,2066
-0.1173,-0.0287,9.9569,-0.0096,8.00E-04,-8.00E-04,2076
-0.1173,-0.0287,9.9569,-0.0096,8.00E-04,-8.00E-04,2086
-0.1173,-0.0287,9.9569,-0.0096,8.00E-04,-8.00E-04,2096
-0.1173,-0.0287,9.9569,-0.0096,8.00E-04,-8.00E-04,2106
-0.1173,-0.0287,9.9569,-0.0096,8.00E-04,-8.00E-04,2116
-0.1173,-0.0287,9.9569,-0.0096,8.00E-04,-8.00E-04,2126
-0.1173,-0.0287,9.9569,-0.0096,8.00E-04,-8.00E-04,2136
-0.1173,-0.0287,9.9569,-0.0096,8.00E-04,-8.00E-04,2146
-0.1173,-0.0287,9.9569,-0.0096,8.00E-04,-8.00E-04,2156
-0.1173,-0.0287,9.9569,-0.0096,8.00E-04,-8.00E-04,2166
-0.1173,-0.0287,9.9569,-0.0096,8.00E-04,-8.00E-04,2176
-0.1173,-0.0287,9.9569,-0.0096,8.00E-04,-8.00E-04,2186
-0.1173,-0.0287,9.9569,-0.0096,8.00E-04,-8.00E-04,2196
-0.1173,-0.0287,9.9569,-0.0096,8.00E-04,-8.00E-04,2208
-0.1173,-0.0287,9.9569,-0.0096,8.00E-04,-8.00E-04,2216
-0.1173,-0.0287,9.9569,-0.0096,8.00E-04,-8.00E-04,2226
-0.1173,-0.0287,9.9569,-0.0096,8.00E-04,-8.00E-04,2236
-0.1024,-0.0215,9.9048,-0.0096,-0.0013,-0.0011,2245
-0.1024,-0.0215,9.9048,-0.0096,-0.0013,-0.0011,2256
-0.1024,-0.0215,9.9048,-0.0096,-0.0013,-0.0011,2265
-0.1024,-0.0215,9.9048,-0.0096,-0.0013,-0.0011,2275
-0.1024,-0.0215,9.9048,-0.0096,-0.0013,-0.0011,2285
-0.1024,-0.0215,9.9048,-0.0096,-0.0013,-0.0011,2296
-0.1024,-0.0215,9.9048,-0.0096,-0.0013,-0.0011,2306
-0.1024,-0.0215,9.9048,-0.0096,-0.0013,-0.0011,2316
-0.1024,-0.0215,9.9048,-0.0096,-0.0013,-0.0011,2326
-0.1024,-0.0215,9.9048,-0.0096,-0.0013,-0.0011,2339
-0.1024,-0.0215,9.9048,-0.0096,-0.0013,-0.0011,2346
-0.1024,-0.0215,9.9048,-0.0096,-0.0013,-0.0011,2356
-0.1024,-0.0215,9.9048,-0.0096,-0.0013,-0.0011,2366
-0.1024,-0.0215,9.9048,-0.0096,-0.0013,-0.0011,2378
-0.1024,-0.0215,9.9048,-0.0096,-0.0013,-0.0011,2386
-0.1024,-0.0215,9.9048,-0.0096,-0.0013,-0.0011,2397
-0.1024,-0.0215,9.9048,-0.0096,-0.0013,-0.0011,2406
-0.1024,-0.0215,9.9048,-0.0096,-0.0013,-0.0011,2416
-0.103,-0.0371,9.9126,-0.0083,0.0013,-0.0024,2425
-0.103,-0.0371,9.9126,-0.0083,0.0013,-0.0024,2435
-0.103,-0.0371,9.9126,-0.0083,0.0013,-0.0024,2446
-0.103,-0.0371,9.9126,-0.0083,0.0013,-0.0024,2455
-0.103,-0.0371,9.9126,-0.0083,0.0013,-0.0024,2466
-0.103,-0.0371,9.9126,-0.0083,0.0013,-0.0024,2476
-0.103,-0.0371,9.9126,-0.0083,0.0013,-0.0024,2486
-0.103,-0.0371,9.9126,-0.0083,0.0013,-0.0024,2496
-0.103,-0.0371,9.9126,-0.0083,0.0013,-0.0024,2506
-0.103,-0.0371,9.9126,-0.0083,0.0013,-0.0024,2516
-0.103,-0.0371,9.9126,-0.0083,0.0013,-0.0024,2526
-0.103,-0.0371,9.9126,-0.0083,0.0013,-0.0024,2536
-0.103,-0.0371,9.9126,-0.0083,0.0013,-0.0024,2546
-0.103,-0.0371,9.9126,-0.0083,0.0013,-0.0024,2556
-0.103,-0.0371,9.9126,-0.0083,0.0013,-0.0024,2566
-0.103,-0.0371,9.9126,-0.0083,0.0013,-0.0024,2577
-0.103,-0.0371,9.9126,-0.0083,0.0013,-0.0024,2586
-0.0928,-0.0251,9.9371,-0.0093,-3.00E-04,-0.0016,2602
-0.0928,-0.0251,9.9371,-0.0093,-3.00E-04,-0.0016,2605
-0.0928,-0.0251,9.9371,-0.0093,-3.00E-04,-0.0016,2617
-0.0928,-0.0251,9.9371,-0.0093,-3.00E-04,-0.0016,2630
-0.0928,-0.0251,9.9371,-0.0093,-3.00E-04,-0.0016,2637
-0.0928,-0.0251,9.9371,-0.0093,-3.00E-04,-0.0016,2646
-0.0928,-0.0251,9.9371,-0.0093,-3.00E-04,-0.0016,2656
-0.0928,-0.0251,9.9371,-0.0093,-3.00E-04,-0.0016,2666
-0.0928,-0.0251,9.9371,-0.0093,-3.00E-04,-0.0016,2679
-0.0928,-0.0251,9.9371,-0.0093,-3.00E-04,-0.0016,2685
-0.0928,-0.0251,9.9371,-0.0093,-3.00E-04,-0.0016,2696
-0.0928,-0.0251,9.9371,-0.0093,-3.00E-04,-0.0016,2705
-0.0928,-0.0251,9.9371,-0.0093,-3.00E-04,-0.0016,2716
-0.0928,-0.0251,9.9371,-0.0093,-3.00E-04,-0.0016,2729
-0.0928,-0.0251,9.9371,-0.0093,-3.00E-04,-0.0016,2735
-0.0928,-0.0251,9.9371,-0.0093,-3.00E-04,-0.0016,2746
-0.0928,-0.0251,9.9371,-0.0093,-3.00E-04,-0.0016,2755
-0.0928,-0.0251,9.9371,-0.0093,-3.00E-04,-0.0016,2766
-0.0928,-0.0251,9.9371,-0.0093,-3.00E-04,-0.0016,2776
-0.1341,-0.0186,9.9234,-0.008,-0.0019,-0.0024,2786
-0.1341,-0.0186,9.9234,-0.008,-0.0019,-0.0024,2798
-0.1341,-0.0186,9.9234,-0.008,-0.0019,-0.0024,2806
-0.1341,-0.0186,9.9234,-0.008,-0.0019,-0.0024,2815
-0.1341,-0.0186,9.9234,-0.008,-0.0019,-0.0024,2827
-0.1341,-0.0186,9.9234,-0.008,-0.0019,-0.0024,2836
-0.1341,-0.0186,9.9234,-0.008,-0.0019,-0.0024,2846
-0.1341,-0.0186,9.9234,-0.008,-0.0019,-0.0024,2856
-0.1341,-0.0186,9.9234,-0.008,-0.0019,-0.0024,2866
-0.1341,-0.0186,9.9234,-0.008,-0.0019,-0.0024,2876
-0.1341,-0.0186,9.9234,-0.008,-0.0019,-0.0024,2886
-0.1341,-0.0186,9.9234,-0.008,-0.0019,-0.0024,2896
-0.1341,-0.0186,9.9234,-0.008,-0.0019,-0.0024,2906
-0.1341,-0.0186,9.9234,-0.008,-0.0019,-0.0024,2916
-0.1341,-0.0186,9.9234,-0.008,-0.0019,-0.0024,2927
-0.1341,-0.0186,9.9234,-0.008,-0.0019,-0.0024,2936
-0.1341,-0.0186,9.9234,-0.008,-0.0019,-0.0024,2946
-0.1341,-0.0186,9.9234,-0.008,-0.0019,-0.0024,2956
-0.1365,-0.0263,9.9078,-0.0085,-0.0037,-0.0024,2966
-0.1365,-0.0263,9.9078,-0.0085,-0.0037,-0.0024,2977
-0.1365,-0.0263,9.9078,-0.0085,-0.0037,-0.0024,2986
-0.1365,-0.0263,9.9078,-0.0085,-0.0037,-0.0024,2996
-0.1365,-0.0263,9.9078,-0.0085,-0.0037,-0.0024,3008
-0.1365,-0.0263,9.9078,-0.0085,-0.0037,-0.0024,3017
-0.1365,-0.0263,9.9078,-0.0085,-0.0037,-0.0024,3025
-0.1365,-0.0263,9.9078,-0.0085,-0.0037,-0.0024,3035
-0.1365,-0.0263,9.9078,-0.0085,-0.0037,-0.0024,3047
-0.1365,-0.0263,9.9078,-0.0085,-0.0037,-0.0024,3056
-0.1365,-0.0263,9.9078,-0.0085,-0.0037,-0.0024,3066
-0.1365,-0.0263,9.9078,-0.0085,-0.0037,-0.0024,3076
-0.1365,-0.0263,9.9078,-0.0085,-0.0037,-0.0024,3086
-0.1365,-0.0263,9.9078,-0.0085,-0.0037,-0.0024,3097
-0.1365,-0.0263,9.9078,-0.0085,-0.0037,-0.0024,3105
-0.1365,-0.0263,9.9078,-0.0085,-0.0037,-0.0024,3116
-0.1365,-0.0263,9.9078,-0.0085,-0.0037,-0.0024,3126
-0.1365,-0.0263,9.9078,-0.0085,-0.0037,-0.0024,3136
-0.1119,-0.0215,9.9066,-0.0077,-0.0027,-8.00E-04,3148
-0.1119,-0.0215,9.9066,-0.0077,-0.0027,-8.00E-04,3156
-0.1119,-0.0215,9.9066,-0.0077,-0.0027,-8.00E-04,3165
-0.1119,-0.0215,9.9066,-0.0077,-0.0027,-8.00E-04,3176
-0.1119,-0.0215,9.9066,-0.0077,-0.0027,-8.00E-04,3186
-0.1119,-0.0215,9.9066,-0.0077,-0.0027,-8.00E-04,3197
-0.1119,-0.0215,9.9066,-0.0077,-0.0027,-8.00E-04,3205
-0.1119,-0.0215,9.9066,-0.0077,-0.0027,-8.00E-04,3216
-0.1119,-0.0215,9.9066,-0.0077,-0.0027,-8.00E-04,3228
-0.1119,-0.0215,9.9066,-0.0077,-0.0027,-8.00E-04,3236
-0.1119,-0.0215,9.9066,-0.0077,-0.0027,-8.00E-04,3246
-0.1119,-0.0215,9.9066,-0.0077,-0.0027,-8.00E-04,3256
-0.1119,-0.0215,9.9066,-0.0077,-0.0027,-8.00E-04,3266
-0.1119,-0.0215,9.9066,-0.0077,-0.0027,-8.00E-04,3275
-0.1119,-0.0215,9.9066,-0.0077,-0.0027,-8.00E-04,3286
-0.1119,-0.0215,9.9066,-0.0077,-0.0027,-8.00E-04,3296
-0.1119,-0.0215,9.9066,-0.0077,-0.0027,-8.00E-04,3305
-0.1119,-0.0215,9.9066,-0.0077,-0.0027,-8.00E-04,3316
-0.1083,-0.015,9.9174,-0.008,-0.0016,-0.0029,3326
-0.1083,-0.015,9.9174,-0.008,-0.0016,-0.0029,3336
-0.1083,-0.015,9.9174,-0.008,-0.0016,-0.0029,3346
-0.1083,-0.015,9.9174,-0.008,-0.0016,-0.0029,3355
-0.1083,-0.015,9.9174,-0.008,-0.0016,-0.0029,3366
-0.1083,-0.015,9.9174,-0.008,-0.0016,-0.0029,3376
-0.1083,-0.015,9.9174,-0.008,-0.0016,-0.0029,3385
-0.1083,-0.015,9.9174,-0.008,-0.0016,-0.0029,3396
-0.1083,-0.015,9.9174,-0.008,-0.0016,-0.0029,3406
-0.1083,-0.015,9.9174,-0.008,-0.0016,-0.0029,3415
-0.1083,-0.015,9.9174,-0.008,-0.0016,-0.0029,3425
-0.1083,-0.015,9.9174,-0.008,-0.0016,-0.0029,3436
-0.1083,-0.015,9.9174,-0.008,-0.0016,-0.0029,3446
-0.1083,-0.015,9.9174,-0.008,-0.0016,-0.0029,3455
-0.1083,-0.015,9.9174,-0.008,-0.0016,-0.0029,3465
-0.1083,-0.015,9.9174,-0.008,-0.0016,-0.0029,3476
-0.1083,-0.015,9.9174,-0.008,-0.0016,-0.0029,3485
-0.1083,-0.015,9.9174,-0.008,-0.0016,-0.0029,3496
-0.0964,-0.0317,9.9294,-0.0083,-0.0021,-0.0021,3506
-0.0964,-0.0317,9.9294,-0.0083,-0.0021,-0.0021,3516
-0.0964,-0.0317,9.9294,-0.0083,-0.0021,-0.0021,3526
-0.0964,-0.0317,9.9294,-0.0083,-0.0021,-0.0021,3535
-0.0964,-0.0317,9.9294,-0.0083,-0.0021,-0.0021,3545
-0.0964,-0.0317,9.9294,-0.0083,-0.0021,-0.0021,3556
-0.0964,-0.0317,9.9294,-0.0083,-0.0021,-0.0021,3566
-0.0964,-0.0317,9.9294,-0.0083,-0.0021,-0.0021,3576
-0.0964,-0.0317,9.9294,-0.0083,-0.0021,-0.0021,3585
-0.0964,-0.0317,9.9294,-0.0083,-0.0021,-0.0021,3595
-0.0964,-0.0317,9.9294,-0.0083,-0.0021,-0.0021,3606
-0.0964,-0.0317,9.9294,-0.0083,-0.0021,-0.0021,3615
-0.0964,-0.0317,9.9294,-0.0083,-0.0021,-0.0021,3626
-0.0964,-0.0317,9.9294,-0.0083,-0.0021,-0.0021,3635
